Training for 378151 steps ...
     30/378151: episode: 1, duration: 0.135s, episode steps:  30, steps per second: 222, episode reward:  4.710, mean reward:  0.157 [-0.005,  0.330], mean action: 15.600 [1.000, 31.000],  loss: --, mae: --, mean_q: --
  22554/378151: episode: 118, duration: 2.711s, episode steps: 267, steps per second:  99, episode reward: 110.759, mean reward:  0.415 [ 0.133,  0.459], mean action: 15.180 [0.000, 31.000],  loss: 33.478939, mae: 116.107391, mean_q: 124.315086
  22821/378151: episode: 119, duration: 2.753s, episode steps: 267, steps per second:  97, episode reward: 96.732, mean reward:  0.362 [ 0.087,  0.429], mean action: 16.566 [0.000, 31.000],  loss: 29.450594, mae: 117.553391, mean_q: 125.950302
  23088/378151: episode: 120, duration: 2.660s, episode steps: 267, steps per second: 100, episode reward: 143.585, mean reward:  0.538 [ 0.137,  0.648], mean action: 15.513 [0.000, 31.000],  loss: 27.671967, mae: 117.942345, mean_q: 126.339684
  23355/378151: episode: 121, duration: 2.710s, episode steps: 267, steps per second:  99, episode reward: 110.805, mean reward:  0.415 [-0.005,  0.482], mean action: 17.034 [0.000, 31.000],  loss: 26.851839, mae: 118.510529, mean_q: 126.766243
  23541/378151: episode: 122, duration: 1.872s, episode steps: 186, steps per second:  99, episode reward: 70.253, mean reward:  0.378 [-0.005,  0.641], mean action: 16.796 [0.000, 31.000],  loss: 32.016209, mae: 118.964211, mean_q: 127.248802
  23808/378151: episode: 123, duration: 2.626s, episode steps: 267, steps per second: 102, episode reward: 41.960, mean reward:  0.157 [-0.005,  0.295], mean action: 16.790 [0.000, 31.000],  loss: 38.422329, mae: 119.032181, mean_q: 127.598007
  23827/378151: episode: 124, duration: 0.253s, episode steps:  19, steps per second:  75, episode reward:  5.410, mean reward:  0.285 [ 0.116,  0.371], mean action: 18.053 [2.000, 30.000],  loss: 49.987865, mae: 117.824486, mean_q: 126.061958
  23951/378151: episode: 125, duration: 1.216s, episode steps: 124, steps per second: 102, episode reward: 30.938, mean reward:  0.250 [ 0.109,  0.320], mean action: 13.960 [0.000, 31.000],  loss: 32.020267, mae: 119.614250, mean_q: 128.133255
  24218/378151: episode: 126, duration: 2.711s, episode steps: 267, steps per second:  98, episode reward: 62.233, mean reward:  0.233 [-0.005,  0.331], mean action: 15.146 [0.000, 30.000],  loss: 31.360323, mae: 119.992142, mean_q: 128.486206
  24485/378151: episode: 127, duration: 2.679s, episode steps: 267, steps per second: 100, episode reward: 107.792, mean reward:  0.404 [ 0.087,  0.473], mean action: 16.547 [0.000, 31.000],  loss: 31.596947, mae: 121.006828, mean_q: 129.698990
  24752/378151: episode: 128, duration: 2.710s, episode steps: 267, steps per second:  99, episode reward: 65.910, mean reward:  0.247 [-0.005,  0.570], mean action: 14.457 [0.000, 31.000],  loss: 30.313736, mae: 121.422752, mean_q: 129.874344
  25019/378151: episode: 129, duration: 2.709s, episode steps: 267, steps per second:  99, episode reward: 103.854, mean reward:  0.389 [-0.005,  0.453], mean action: 13.846 [0.000, 31.000],  loss: 36.289433, mae: 121.525970, mean_q: 130.164047
  25289/378151: episode: 130, duration: 2.652s, episode steps: 270, steps per second: 102, episode reward: 136.873, mean reward:  0.507 [-0.005,  0.635], mean action: 17.044 [0.000, 31.000],  loss: 26.500244, mae: 122.845253, mean_q: 131.330215
  25415/378151: episode: 131, duration: 1.303s, episode steps: 126, steps per second:  97, episode reward: 31.720, mean reward:  0.252 [ 0.017,  0.474], mean action: 15.635 [0.000, 31.000],  loss: 27.398613, mae: 123.189980, mean_q: 131.760132
  25682/378151: episode: 132, duration: 2.643s, episode steps: 267, steps per second: 101, episode reward: 69.417, mean reward:  0.260 [-0.005,  0.428], mean action: 15.573 [0.000, 31.000],  loss: 37.947857, mae: 123.404114, mean_q: 132.189667
  25949/378151: episode: 133, duration: 2.707s, episode steps: 267, steps per second:  99, episode reward: 53.494, mean reward:  0.200 [-0.005,  0.322], mean action: 14.052 [0.000, 31.000],  loss: 36.854691, mae: 124.138840, mean_q: 132.918320
  26216/378151: episode: 134, duration: 2.710s, episode steps: 267, steps per second:  99, episode reward: 102.872, mean reward:  0.385 [ 0.048,  0.449], mean action: 12.727 [0.000, 31.000],  loss: 30.109177, mae: 125.499779, mean_q: 134.340500
  26483/378151: episode: 135, duration: 2.620s, episode steps: 267, steps per second: 102, episode reward: 116.572, mean reward:  0.437 [-0.005,  0.509], mean action: 15.146 [0.000, 31.000],  loss: 29.788790, mae: 125.864174, mean_q: 134.920868
  26750/378151: episode: 136, duration: 2.706s, episode steps: 267, steps per second:  99, episode reward: 112.686, mean reward:  0.422 [-0.005,  0.478], mean action: 15.442 [0.000, 31.000],  loss: 36.228626, mae: 127.223053, mean_q: 136.414413
  27017/378151: episode: 137, duration: 2.681s, episode steps: 267, steps per second: 100, episode reward: 96.021, mean reward:  0.360 [-0.005,  0.466], mean action: 16.412 [0.000, 31.000],  loss: 41.583885, mae: 128.183090, mean_q: 137.413956
  27129/378151: episode: 138, duration: 1.160s, episode steps: 112, steps per second:  97, episode reward: 39.894, mean reward:  0.356 [-0.005,  0.482], mean action: 15.723 [0.000, 31.000],  loss: 48.714546, mae: 127.929771, mean_q: 137.428970
  27396/378151: episode: 139, duration: 2.719s, episode steps: 267, steps per second:  98, episode reward: 65.963, mean reward:  0.247 [-0.005,  0.331], mean action: 14.363 [0.000, 31.000],  loss: 48.960243, mae: 127.628571, mean_q: 136.853775
  27663/378151: episode: 140, duration: 2.660s, episode steps: 267, steps per second: 100, episode reward: 96.902, mean reward:  0.363 [-0.005,  0.433], mean action: 16.326 [0.000, 31.000],  loss: 32.484993, mae: 129.581131, mean_q: 138.851715
  27930/378151: episode: 141, duration: 2.727s, episode steps: 267, steps per second:  98, episode reward: 50.571, mean reward:  0.189 [-0.005,  0.342], mean action: 16.318 [0.000, 31.000],  loss: 29.358187, mae: 130.645615, mean_q: 139.732925
  28197/378151: episode: 142, duration: 2.641s, episode steps: 267, steps per second: 101, episode reward: 91.373, mean reward:  0.342 [-0.005,  0.402], mean action: 9.528 [0.000, 31.000],  loss: 39.666824, mae: 130.759827, mean_q: 140.004211
  28464/378151: episode: 143, duration: 2.735s, episode steps: 267, steps per second:  98, episode reward: 105.319, mean reward:  0.394 [-0.005,  0.505], mean action: 15.674 [0.000, 31.000],  loss: 36.149673, mae: 130.697418, mean_q: 140.039703
  28731/378151: episode: 144, duration: 2.659s, episode steps: 267, steps per second: 100, episode reward: 52.741, mean reward:  0.198 [-0.005,  0.305], mean action: 15.273 [0.000, 30.000],  loss: 44.287804, mae: 131.658325, mean_q: 141.071930
  28998/378151: episode: 145, duration: 2.729s, episode steps: 267, steps per second:  98, episode reward: 107.920, mean reward:  0.404 [-0.005,  0.466], mean action: 17.251 [0.000, 31.000],  loss: 44.514183, mae: 131.908264, mean_q: 141.536850
  29105/378151: episode: 146, duration: 1.114s, episode steps: 107, steps per second:  96, episode reward: 28.638, mean reward:  0.268 [-0.005,  0.319], mean action: 17.748 [0.000, 31.000],  loss: 39.964012, mae: 131.986542, mean_q: 141.356339
  29372/378151: episode: 147, duration: 2.636s, episode steps: 267, steps per second: 101, episode reward: 99.658, mean reward:  0.373 [-0.005,  0.478], mean action: 16.487 [0.000, 31.000],  loss: 42.124706, mae: 132.621552, mean_q: 142.133362
  29416/378151: episode: 148, duration: 0.458s, episode steps:  44, steps per second:  96, episode reward:  7.947, mean reward:  0.181 [-0.005,  0.307], mean action: 16.932 [1.000, 31.000],  loss: 19.333349, mae: 132.684265, mean_q: 142.188522
  29683/378151: episode: 149, duration: 2.712s, episode steps: 267, steps per second:  98, episode reward: 81.263, mean reward:  0.304 [-0.005,  0.600], mean action: 14.318 [1.000, 31.000],  loss: 35.752510, mae: 133.427109, mean_q: 142.974991
  29889/378151: episode: 150, duration: 2.070s, episode steps: 206, steps per second: 100, episode reward: 52.711, mean reward:  0.256 [-0.005,  0.479], mean action: 15.544 [0.000, 31.000],  loss: 35.124519, mae: 133.962006, mean_q: 143.295929
  30156/378151: episode: 151, duration: 2.727s, episode steps: 267, steps per second:  98, episode reward: 125.579, mean reward:  0.470 [-0.005,  0.646], mean action: 14.974 [0.000, 31.000],  loss: 40.921024, mae: 134.274506, mean_q: 143.885239
  30423/378151: episode: 152, duration: 2.678s, episode steps: 267, steps per second: 100, episode reward: 109.975, mean reward:  0.412 [ 0.137,  0.460], mean action: 13.929 [0.000, 31.000],  loss: 46.278774, mae: 134.675491, mean_q: 144.228470
  30690/378151: episode: 153, duration: 2.763s, episode steps: 267, steps per second:  97, episode reward: 106.678, mean reward:  0.400 [ 0.087,  0.466], mean action: 15.678 [0.000, 31.000],  loss: 38.643295, mae: 135.777328, mean_q: 145.244904
  30703/378151: episode: 154, duration: 0.130s, episode steps:  13, steps per second: 100, episode reward:  2.533, mean reward:  0.195 [ 0.104,  0.304], mean action: 14.000 [0.000, 27.000],  loss: 8.404693, mae: 137.155930, mean_q: 146.858383
  30972/378151: episode: 155, duration: 2.759s, episode steps: 269, steps per second:  98, episode reward: 98.869, mean reward:  0.368 [-0.005,  0.482], mean action: 13.978 [0.000, 30.000],  loss: 28.952288, mae: 135.682190, mean_q: 145.356888
  31239/378151: episode: 156, duration: 2.650s, episode steps: 267, steps per second: 101, episode reward: 125.629, mean reward:  0.471 [-0.005,  0.649], mean action: 15.933 [0.000, 31.000],  loss: 50.676716, mae: 135.999710, mean_q: 145.545013
  31506/378151: episode: 157, duration: 2.756s, episode steps: 267, steps per second:  97, episode reward: 133.141, mean reward:  0.499 [-0.005,  0.646], mean action: 13.805 [0.000, 31.000],  loss: 41.362289, mae: 136.188080, mean_q: 145.817978
  31773/378151: episode: 158, duration: 2.673s, episode steps: 267, steps per second: 100, episode reward: 92.764, mean reward:  0.347 [-0.005,  0.550], mean action: 13.378 [0.000, 31.000],  loss: 39.798748, mae: 136.204025, mean_q: 145.795288
  31834/378151: episode: 159, duration: 0.663s, episode steps:  61, steps per second:  92, episode reward: 16.179, mean reward:  0.265 [-0.005,  0.378], mean action: 19.393 [3.000, 31.000],  loss: 65.258789, mae: 136.552277, mean_q: 146.542694
  31992/378151: episode: 160, duration: 1.636s, episode steps: 158, steps per second:  97, episode reward: 44.261, mean reward:  0.280 [-0.005,  0.363], mean action: 15.032 [0.000, 31.000],  loss: 56.719269, mae: 136.454529, mean_q: 145.927750
  32259/378151: episode: 161, duration: 2.685s, episode steps: 267, steps per second:  99, episode reward: 85.811, mean reward:  0.321 [-0.005,  0.432], mean action: 14.356 [0.000, 31.000],  loss: 38.970528, mae: 136.674454, mean_q: 146.509247
  32526/378151: episode: 162, duration: 2.711s, episode steps: 267, steps per second:  98, episode reward: 102.139, mean reward:  0.383 [-0.005,  0.439], mean action: 14.787 [0.000, 31.000],  loss: 35.874187, mae: 137.192032, mean_q: 146.960815
  32793/378151: episode: 163, duration: 2.638s, episode steps: 267, steps per second: 101, episode reward: 55.991, mean reward:  0.210 [-0.005,  0.367], mean action: 15.614 [0.000, 31.000],  loss: 45.748310, mae: 137.959824, mean_q: 147.947510
  33060/378151: episode: 164, duration: 2.712s, episode steps: 267, steps per second:  98, episode reward: 95.692, mean reward:  0.358 [ 0.102,  0.431], mean action: 14.727 [0.000, 30.000],  loss: 50.708794, mae: 138.167572, mean_q: 148.039597
  33327/378151: episode: 165, duration: 2.673s, episode steps: 267, steps per second: 100, episode reward: 65.396, mean reward:  0.245 [-0.005,  0.451], mean action: 16.663 [0.000, 31.000],  loss: 47.665241, mae: 137.790558, mean_q: 147.767014
  33594/378151: episode: 166, duration: 2.773s, episode steps: 267, steps per second:  96, episode reward: 105.597, mean reward:  0.395 [-0.005,  0.445], mean action: 14.300 [0.000, 31.000],  loss: 49.913754, mae: 137.686951, mean_q: 147.536026
  33861/378151: episode: 167, duration: 2.754s, episode steps: 267, steps per second:  97, episode reward: 157.720, mean reward:  0.591 [ 0.087,  0.648], mean action: 15.566 [0.000, 31.000],  loss: 33.436657, mae: 139.126572, mean_q: 149.111038
  34049/378151: episode: 168, duration: 1.925s, episode steps: 188, steps per second:  98, episode reward: 86.508, mean reward:  0.460 [-0.005,  0.641], mean action: 14.489 [0.000, 31.000],  loss: 59.419579, mae: 139.792236, mean_q: 149.822281
  34316/378151: episode: 169, duration: 2.676s, episode steps: 267, steps per second: 100, episode reward: 105.778, mean reward:  0.396 [ 0.087,  0.461], mean action: 14.236 [0.000, 31.000],  loss: 45.495441, mae: 139.488998, mean_q: 149.612411
  34583/378151: episode: 170, duration: 2.735s, episode steps: 267, steps per second:  98, episode reward: 150.106, mean reward:  0.562 [ 0.087,  0.649], mean action: 15.738 [0.000, 31.000],  loss: 30.898804, mae: 140.243454, mean_q: 150.213760
  34850/378151: episode: 171, duration: 2.685s, episode steps: 267, steps per second:  99, episode reward: 95.481, mean reward:  0.358 [-0.005,  0.489], mean action: 14.738 [0.000, 31.000],  loss: 48.888577, mae: 141.552780, mean_q: 151.839188
  34866/378151: episode: 172, duration: 0.234s, episode steps:  16, steps per second:  68, episode reward:  3.515, mean reward:  0.220 [ 0.133,  0.302], mean action: 16.562 [2.000, 29.000],  loss: 24.803968, mae: 141.833649, mean_q: 152.098053
  35133/378151: episode: 173, duration: 2.656s, episode steps: 267, steps per second: 101, episode reward: 119.847, mean reward:  0.449 [ 0.133,  0.479], mean action: 16.109 [0.000, 31.000],  loss: 43.508476, mae: 141.803665, mean_q: 151.971527
  35400/378151: episode: 174, duration: 2.755s, episode steps: 267, steps per second:  97, episode reward: 113.570, mean reward:  0.425 [ 0.116,  0.459], mean action: 15.142 [0.000, 31.000],  loss: 54.080223, mae: 142.902344, mean_q: 153.118546
  35667/378151: episode: 175, duration: 2.681s, episode steps: 267, steps per second: 100, episode reward: 106.051, mean reward:  0.397 [ 0.116,  0.455], mean action: 14.049 [0.000, 31.000],  loss: 42.205585, mae: 143.140717, mean_q: 153.460907
  35699/378151: episode: 176, duration: 0.332s, episode steps:  32, steps per second:  96, episode reward:  8.062, mean reward:  0.252 [ 0.133,  0.306], mean action: 16.062 [0.000, 30.000],  loss: 91.114975, mae: 144.021530, mean_q: 154.501968
  35759/378151: episode: 177, duration: 0.669s, episode steps:  60, steps per second:  90, episode reward: 23.684, mean reward:  0.395 [ 0.116,  0.479], mean action: 17.017 [0.000, 31.000],  loss: 56.639393, mae: 143.464951, mean_q: 153.893723
  36026/378151: episode: 178, duration: 2.701s, episode steps: 267, steps per second:  99, episode reward: 111.163, mean reward:  0.416 [ 0.133,  0.459], mean action: 15.607 [0.000, 31.000],  loss: 56.652050, mae: 143.554230, mean_q: 153.937561
  36293/378151: episode: 179, duration: 2.730s, episode steps: 267, steps per second:  98, episode reward: 76.446, mean reward:  0.286 [-0.005,  0.462], mean action: 14.974 [0.000, 31.000],  loss: 44.438984, mae: 143.551025, mean_q: 153.764420
  36560/378151: episode: 180, duration: 2.689s, episode steps: 267, steps per second:  99, episode reward: 112.718, mean reward:  0.422 [ 0.098,  0.485], mean action: 15.880 [0.000, 31.000],  loss: 40.906254, mae: 144.298355, mean_q: 154.448593
  36827/378151: episode: 181, duration: 2.762s, episode steps: 267, steps per second:  97, episode reward: 114.496, mean reward:  0.429 [ 0.133,  0.476], mean action: 16.281 [0.000, 31.000],  loss: 46.173653, mae: 144.733322, mean_q: 155.103653
  36887/378151: episode: 182, duration: 0.613s, episode steps:  60, steps per second:  98, episode reward: 23.548, mean reward:  0.392 [ 0.087,  0.599], mean action: 17.250 [0.000, 31.000],  loss: 31.064184, mae: 145.757370, mean_q: 156.213043
  37154/378151: episode: 183, duration: 2.712s, episode steps: 267, steps per second:  98, episode reward: 50.678, mean reward:  0.190 [-0.005,  0.304], mean action: 15.730 [0.000, 31.000],  loss: 42.726955, mae: 145.965698, mean_q: 156.238815
  37421/378151: episode: 184, duration: 2.799s, episode steps: 267, steps per second:  95, episode reward: 54.345, mean reward:  0.204 [-0.005,  0.463], mean action: 14.742 [0.000, 31.000],  loss: 40.256210, mae: 146.532516, mean_q: 156.994049
  37688/378151: episode: 185, duration: 2.677s, episode steps: 267, steps per second: 100, episode reward: 38.201, mean reward:  0.143 [-0.005,  0.284], mean action: 16.037 [0.000, 31.000],  loss: 47.059948, mae: 146.397964, mean_q: 156.630219
  37955/378151: episode: 186, duration: 2.764s, episode steps: 267, steps per second:  97, episode reward: 111.079, mean reward:  0.416 [ 0.137,  0.459], mean action: 14.401 [0.000, 31.000],  loss: 42.096531, mae: 146.511322, mean_q: 156.735748
  38144/378151: episode: 187, duration: 1.904s, episode steps: 189, steps per second:  99, episode reward: 79.188, mean reward:  0.419 [-0.005,  0.465], mean action: 16.767 [0.000, 31.000],  loss: 45.889561, mae: 146.962143, mean_q: 157.460144
